time,alpha,bF,bR,walkMode,sideRotW,handRollX
458.558,1.00,0,1,3,-1.500,0.0
458.585,1.00,0,1,3,-1.500,0.0
458.612,1.00,0,1,3,-1.500,0.0
458.639,1.00,0,1,3,-1.500,0.0
458.668,1.00,0,1,3,-1.500,0.0
458.696,1.00,0,1,3,-1.500,0.0
458.725,1.00,0,1,3,-1.500,0.0
458.753,1.00,0,1,3,-1.500,0.0
458.781,1.00,0,1,3,-1.500,0.0
458.809,1.00,0,1,3,-1.500,0.0
458.836,1.00,0,1,3,-1.500,0.0
458.864,1.00,0,1,3,-1.500,0.0
458.892,1.00,0,1,3,-1.500,0.0
458.920,1.00,0,1,3,-1.500,0.0
458.949,1.00,0,1,3,-1.500,0.0
458.977,1.00,0,1,3,-1.500,0.0
459.005,1.00,0,1,3,-1.500,0.0
459.033,1.00,0,1,3,-1.500,0.0
459.061,1.00,0,1,3,-1.500,0.0
459.089,1.00,0,1,3,-1.500,0.0
459.117,1.00,0,1,3,-1.500,0.0
459.146,1.00,0,1,3,-1.500,0.0
459.173,1.00,0,1,3,-1.500,0.0
459.201,1.00,0,1,3,-1.500,0.0
459.229,1.00,0,1,3,-1.500,0.0
459.256,1.00,0,1,3,-1.500,0.0
459.284,1.00,0,1,3,-1.500,0.0
459.311,1.00,0,1,3,-1.500,0.0
459.340,1.00,0,1,3,-1.500,0.0
459.367,1.00,0,1,3,-1.500,0.0
459.395,1.00,0,1,3,-1.500,0.0
459.423,1.00,0,1,3,-1.500,0.0
459.452,1.00,0,1,3,-1.500,0.0
459.479,1.00,0,1,3,-1.500,0.0
459.507,1.00,0,1,3,-1.500,0.0
459.537,1.00,0,1,3,-1.500,0.0
459.566,1.00,0,1,3,-1.500,0.0
459.595,1.00,0,1,3,-1.500,0.0
459.622,1.00,0,1,3,-1.500,0.0
459.650,1.00,0,1,3,-1.500,0.0
459.679,1.00,0,1,3,-1.500,0.0
459.707,1.00,0,1,3,-1.500,0.0
459.736,1.00,0,1,3,-1.500,0.0
459.763,1.00,0,1,3,-1.500,0.0
459.793,1.00,0,1,3,-1.500,0.0
459.821,1.00,0,1,3,-1.500,0.0
459.848,1.00,0,1,3,-1.500,0.0
459.876,1.00,0,1,3,-1.500,0.0
459.903,1.00,0,1,3,-1.500,0.0
459.932,1.00,0,1,3,-1.500,0.0
459.961,1.00,0,1,3,-1.500,0.0
459.988,1.00,0,1,3,-1.500,0.0
460.016,1.00,0,1,3,-1.500,0.0
460.045,1.00,0,1,3,-1.500,0.0
460.072,1.00,0,1,3,-1.500,0.0
460.100,1.00,0,1,3,-1.500,0.0
460.128,1.00,0,1,3,-1.500,0.0
460.156,1.00,0,1,3,-1.500,0.0
460.183,1.00,0,1,3,-1.500,0.0
460.211,1.00,0,1,3,-1.500,0.0
460.238,1.00,0,1,3,-1.500,0.0
460.266,1.00,0,1,3,-1.500,0.0
460.294,1.00,0,1,3,-1.500,0.0
460.322,1.00,0,1,3,-1.500,0.0
460.351,1.00,0,1,3,-1.500,0.0
460.379,1.00,0,1,3,-1.500,0.0
460.406,1.00,0,1,3,-1.500,0.0
460.434,1.00,0,1,3,-1.500,0.0
460.462,1.00,0,1,3,-1.500,0.0
460.490,1.00,0,1,3,-1.500,0.0
460.518,1.00,0,1,3,-1.500,0.0
460.546,1.00,0,1,3,-1.500,0.0
460.573,1.00,0,1,3,-1.500,0.0
460.600,1.00,0,1,3,-1.500,0.0
460.628,1.00,0,1,3,-1.500,0.0
460.656,1.00,0,1,3,-1.500,0.0
460.683,1.00,0,1,3,-1.500,0.0
460.711,1.00,0,1,3,-1.500,0.0
460.740,1.00,0,1,3,-1.500,0.0
460.768,1.00,0,1,3,-1.500,0.0
460.795,1.00,0,1,3,-1.500,0.0
460.823,1.00,0,1,3,-1.500,0.0
460.851,1.00,0,1,3,-1.500,0.0
460.879,1.00,0,1,3,-1.500,0.0
460.906,1.00,0,1,3,-1.500,0.0
460.934,1.00,0,1,3,-1.500,0.0
460.961,1.00,0,1,3,-1.500,0.0
460.989,1.00,0,1,3,-1.500,0.0
461.017,1.00,0,1,3,-1.500,0.0
461.045,1.00,0,1,3,-1.500,0.0
461.073,1.00,0,1,3,-1.500,0.0
461.102,1.00,0,1,3,-1.500,0.0
461.130,1.00,0,1,3,-1.500,0.0
461.158,1.00,0,1,3,-1.500,0.0
461.186,1.00,0,1,3,-1.500,0.0
461.214,1.00,0,1,3,-1.500,0.0
461.241,1.00,0,1,3,-1.500,0.0
461.269,1.00,0,1,3,-1.500,0.0
461.296,1.00,0,1,3,-1.500,0.0
461.324,1.00,0,1,3,-1.500,0.0
461.352,1.00,0,1,3,-1.500,0.0
461.379,1.00,0,1,3,-1.500,0.0
461.407,1.00,0,1,3,-1.500,0.0
461.435,1.00,0,1,3,-1.500,0.0
461.462,1.00,0,1,3,-1.500,0.0
461.491,1.00,0,1,3,-1.500,0.0
461.520,1.00,0,1,3,-1.500,0.0
461.551,1.00,0,1,3,-1.500,0.0
461.582,1.00,0,1,3,-1.500,0.0
461.613,1.00,0,1,3,-1.500,0.0
461.640,1.00,0,1,3,-1.500,0.0
461.668,1.00,0,1,3,-1.500,0.0
461.695,1.00,0,1,3,-1.500,0.0
461.724,1.00,0,1,3,-1.500,0.0
461.753,1.00,0,1,3,-1.500,0.0
461.781,1.00,0,1,3,-1.500,0.0
461.809,1.00,0,1,3,-1.500,0.0
461.838,1.00,0,1,3,-1.500,0.0
461.865,1.00,0,1,3,-1.500,0.0
461.893,1.00,0,1,3,-1.500,0.0
461.921,1.00,0,1,3,-1.500,0.0
461.949,1.00,0,1,3,-1.500,0.0
461.976,1.00,0,1,3,-1.500,0.0
462.003,1.00,0,1,3,-1.500,0.0
462.030,1.00,0,1,3,-1.500,0.0
462.058,1.00,0,1,3,-1.500,0.0
462.085,1.00,0,1,3,-1.500,0.0
462.112,1.00,0,1,3,-1.500,0.0
462.140,1.00,0,1,3,-1.500,0.0
462.168,1.00,0,1,3,-1.500,0.0
462.195,1.00,0,1,3,-1.500,0.0
462.223,1.00,0,1,3,-1.500,0.0
462.250,1.00,0,1,3,-1.500,0.0
462.278,1.00,0,1,3,-1.500,0.0
462.306,1.00,0,1,3,-1.500,0.0
462.335,1.00,0,1,3,-1.500,0.0
462.363,1.00,0,1,3,-1.500,0.0
462.391,1.00,0,1,3,-1.500,0.0
462.419,1.00,0,1,3,-1.500,0.0
462.448,1.00,0,1,3,-1.500,0.0
462.476,1.00,0,1,3,-1.500,0.0
462.504,1.00,0,1,3,-1.500,0.0
462.532,1.00,0,1,3,-1.500,0.0
462.560,1.00,0,1,3,-1.500,0.0
462.587,1.00,0,1,3,-1.500,0.0
462.615,1.00,0,1,3,-1.500,0.0
462.643,1.00,0,1,3,-1.500,0.0
462.670,1.00,0,1,3,-1.500,0.0
462.697,1.00,0,1,3,-1.500,0.0
462.725,1.00,0,1,3,-1.500,0.0
462.753,1.00,0,1,3,-1.500,0.0
462.781,1.00,0,1,3,-1.500,0.0
462.808,1.00,0,1,3,-1.500,0.0
462.837,1.00,0,1,3,-1.500,0.0
462.864,1.00,0,1,3,-1.500,0.0
462.892,1.00,0,1,3,-1.500,0.0
462.920,1.00,0,1,3,-1.500,0.0
462.948,1.00,0,1,3,-1.500,0.0
462.976,1.00,0,1,3,-1.500,0.0
463.003,1.00,0,1,3,-1.500,0.0
463.031,1.00,0,1,3,-1.500,0.0
463.059,1.00,0,1,3,-1.500,0.0
463.087,1.00,0,1,3,-1.500,0.0
463.115,1.00,0,1,3,-1.500,0.0
463.144,1.00,0,1,3,-1.500,0.0
463.173,1.00,0,1,3,-1.500,0.0
463.201,1.00,0,1,3,-1.500,0.0
463.228,1.00,0,1,3,-1.500,0.0
463.256,1.00,0,1,3,-1.500,0.0
463.284,1.00,0,1,3,-1.500,0.0
463.312,1.00,0,1,3,-1.500,0.0
463.340,1.00,0,1,3,-1.500,0.0
463.367,1.00,0,1,3,-1.500,0.0
463.395,1.00,0,1,3,-1.500,0.0
463.423,1.00,0,1,3,-1.500,0.0
463.451,1.00,0,1,3,-1.500,0.0
463.480,1.00,0,1,3,-1.500,0.0
463.510,1.00,0,1,3,-1.500,0.0
463.538,1.00,0,1,3,-1.500,0.0
463.565,1.00,0,1,3,-1.500,0.0
463.593,1.00,0,1,3,-1.500,0.0
463.621,1.00,0,1,3,-1.500,0.0
463.649,1.00,0,1,3,-1.500,0.0
463.677,1.00,0,1,3,-1.500,0.0
463.705,1.00,0,1,3,-1.500,0.0
463.735,1.00,0,1,3,-1.500,0.0
463.762,1.00,0,1,3,-1.500,0.0
463.790,1.00,0,1,3,-1.500,0.0
463.818,1.00,0,1,3,-1.500,0.0
463.846,1.00,0,1,3,-1.500,0.0
463.875,1.00,0,1,3,-1.500,0.0
463.902,1.00,0,1,3,-1.500,0.0
463.932,1.00,0,1,3,-1.500,0.0
463.960,1.00,0,1,3,-1.500,0.0
463.988,1.00,0,1,3,-1.500,0.0
464.016,1.00,0,1,3,-1.500,0.0
464.043,1.00,0,1,3,-1.500,0.0
464.072,1.00,0,1,3,-1.500,0.0
464.099,1.00,0,1,3,-1.500,0.0
464.128,1.00,0,1,3,-1.500,0.0
464.155,1.00,0,1,3,-1.500,0.0
464.183,1.00,0,1,3,-1.500,0.0
464.211,1.00,0,1,3,-1.500,0.0
464.239,1.00,0,1,3,-1.500,0.0
464.266,1.00,0,1,3,-1.500,0.0
464.294,1.00,0,1,3,-1.500,0.0
464.322,1.00,0,1,3,-1.500,0.0
464.350,1.00,0,1,3,-1.500,0.0
464.378,1.00,0,1,3,-1.500,0.0
464.406,1.00,0,1,3,-1.500,0.0
464.435,1.00,0,1,3,-1.500,0.0
464.462,1.00,0,1,3,-1.500,0.0
464.490,1.00,0,1,3,-1.500,0.0
464.518,1.00,0,1,3,-1.500,0.0
464.548,1.00,0,1,3,-1.500,0.0
464.575,1.00,0,1,3,-1.500,0.0
464.602,1.00,0,1,3,-1.500,0.0
464.630,1.00,0,1,3,-1.500,0.0
464.658,1.00,0,1,3,-1.500,0.0
464.686,1.00,0,1,3,-1.500,0.0
464.713,1.00,0,1,3,-1.500,0.0
464.742,1.00,0,1,3,-1.500,0.0
464.771,1.00,0,1,3,-1.500,0.0
464.799,1.00,0,1,3,-1.500,0.0
464.826,1.00,0,1,3,-1.500,0.0
464.854,1.00,0,1,3,-1.500,0.0
464.881,1.00,0,1,3,-1.500,0.0
464.910,1.00,0,1,3,-1.500,0.0
464.938,1.00,0,1,3,-1.500,0.0
464.965,1.00,0,1,3,-1.500,0.0
464.993,1.00,0,1,3,-1.500,0.0
465.021,1.00,0,1,3,-1.500,0.0
465.048,1.00,0,1,3,-1.500,0.0
465.076,1.00,0,1,3,-1.500,0.0
465.103,1.00,0,1,3,-1.500,0.0
465.132,1.00,0,1,3,-1.500,0.0
465.160,1.00,0,1,3,-1.500,0.0
465.188,1.00,0,1,3,-1.500,0.0
465.215,1.00,0,1,3,-1.500,0.0
465.243,1.00,0,1,3,-1.500,0.0
465.271,1.00,0,1,3,-1.500,0.0
465.299,1.00,0,1,3,-1.500,0.0
465.328,1.00,0,1,3,-1.500,0.0
465.355,1.00,0,1,3,-1.500,0.0
465.383,1.00,0,1,3,-1.500,0.0
465.411,1.00,0,1,3,-1.500,0.0
465.439,1.00,0,1,3,-1.500,0.0
465.467,1.00,0,1,3,-1.500,0.0
465.495,1.00,0,1,3,-1.500,0.0
465.522,1.00,0,1,3,-1.500,0.0
465.550,1.00,0,1,3,-1.500,0.0
465.578,1.00,0,1,3,-1.500,0.0
465.605,1.00,0,1,3,-1.500,0.0
465.633,1.00,0,1,3,-1.500,0.0
465.661,1.00,0,1,3,-1.500,0.0
465.689,1.00,0,1,3,-1.500,0.0
465.718,1.00,0,1,3,-1.500,0.0
465.746,1.00,0,1,3,-1.500,0.0
465.774,1.00,0,1,3,-1.500,0.0
465.801,1.00,0,1,3,-1.500,0.0
465.832,1.00,0,1,3,-1.500,0.0
465.861,1.00,0,1,3,-1.500,0.0
465.890,1.00,0,1,3,-1.500,0.0
465.918,1.00,0,1,3,-1.500,0.0
465.946,1.00,0,1,3,-1.500,0.0
465.973,1.00,0,1,3,-1.500,0.0
466.001,1.00,0,1,3,-1.500,0.0
466.028,1.00,0,1,3,-1.500,0.0
466.056,1.00,0,1,3,-1.500,0.0
466.083,1.00,0,1,3,-1.500,0.0
466.113,1.00,0,1,3,-1.500,0.0
466.141,1.00,0,1,3,-1.500,0.0
466.169,1.00,0,1,3,-1.500,0.0
466.197,1.00,0,1,3,-1.500,0.0
466.226,1.00,0,1,3,-1.500,0.0
466.254,1.00,0,1,3,-1.500,0.0
466.282,1.00,0,1,3,-1.500,0.0
466.309,1.00,0,1,3,-1.500,0.0
466.337,1.00,0,1,3,-1.500,0.0
466.364,1.00,0,1,3,-1.500,0.0
466.392,1.00,0,1,3,-1.500,0.0
466.421,1.00,0,1,3,-1.500,0.0
466.449,1.00,0,1,3,-1.500,0.0
466.478,1.00,0,1,3,-1.500,0.0
466.506,1.00,0,1,3,-1.500,0.0
466.537,1.00,0,1,3,-1.500,0.0
466.564,1.00,0,1,3,-1.500,0.0
466.592,1.00,0,1,3,-1.500,0.0
466.621,1.00,0,1,3,-1.500,0.0
466.652,1.00,0,1,3,-1.500,0.0
466.683,1.00,0,1,3,-1.500,0.0
466.710,1.00,0,1,3,-1.500,0.0
466.739,1.00,0,1,3,-1.500,0.0
466.766,1.00,0,1,3,-1.500,0.0
466.794,1.00,0,1,3,-1.500,0.0
466.822,1.00,0,1,3,-1.500,0.0
466.850,1.00,0,1,3,-1.500,0.0
466.877,1.00,0,1,3,-1.500,0.0
466.905,1.00,0,1,3,-1.500,0.0
466.933,1.00,0,1,3,-1.500,0.0
466.960,1.00,0,1,3,-1.500,0.0
466.988,1.00,0,1,3,-1.500,0.0
467.015,1.00,0,1,3,-1.500,0.0
467.043,1.00,0,1,3,-1.500,0.0
467.071,1.00,0,1,3,-1.500,0.0
467.099,1.00,0,1,3,-1.500,0.0
467.127,1.00,0,1,3,-1.500,0.0
467.156,1.00,0,1,3,-1.500,0.0
467.185,1.00,0,1,3,-1.500,0.0
467.213,1.00,0,1,3,-1.500,0.0
467.241,1.00,0,1,3,-1.500,0.0
467.268,1.00,0,1,3,-1.500,0.0
467.296,1.00,0,1,3,-1.500,0.0
467.323,1.00,0,1,3,-1.500,0.0
467.351,1.00,0,1,3,-1.500,0.0
467.379,1.00,0,1,3,-1.500,0.0
467.408,1.00,0,1,3,-1.500,0.0
467.438,1.00,0,1,3,-1.500,0.0
467.465,1.00,0,1,3,-1.500,0.0
467.493,1.00,0,1,3,-1.500,0.0
467.520,1.00,0,1,3,-1.500,0.0
467.548,1.00,0,1,3,-1.500,0.0
467.575,1.00,0,1,3,-1.500,0.0
467.603,1.00,0,1,3,-1.500,0.0
467.631,1.00,0,1,3,-1.500,0.0
467.659,1.00,0,1,3,-1.500,0.0
467.687,1.00,0,1,3,-1.500,0.0
467.715,1.00,0,1,3,-1.500,0.0
467.743,1.00,0,1,3,-1.500,0.0
467.770,1.00,0,1,3,-1.500,0.0
467.799,1.00,0,1,3,-1.500,0.0
467.828,1.00,0,1,3,-1.500,0.0
467.857,1.00,0,1,3,-1.500,0.0
467.884,1.00,0,1,3,-1.500,0.0
467.912,1.00,0,1,3,-1.500,0.0
467.940,1.00,0,1,3,-1.500,0.0
467.969,1.00,0,1,3,-1.500,0.0
467.997,1.00,0,1,3,-1.500,0.0
468.024,1.00,0,1,3,-1.500,0.0
468.052,1.00,0,1,3,-1.500,0.0
468.079,1.00,0,1,3,-1.500,0.0
468.109,1.00,0,1,3,-1.500,0.0
468.138,1.00,0,1,3,-1.500,0.0
468.166,1.00,0,1,3,-1.500,0.0
468.194,1.00,0,1,3,-1.500,0.0
468.221,1.00,0,1,3,-1.500,0.0
468.250,1.00,0,1,3,-1.500,0.0
468.278,1.00,0,1,3,-1.500,0.0
468.305,1.00,0,1,3,-1.500,0.0
468.333,1.00,0,1,3,-1.500,0.0
468.361,1.00,0,1,3,-1.500,0.0
468.388,1.00,0,1,3,-1.500,0.0
468.415,1.00,0,1,3,-1.500,0.0
468.443,1.00,0,1,3,-1.500,0.0
468.471,1.00,0,1,3,-1.500,0.0
468.498,1.00,0,1,3,-1.500,0.0
468.526,1.00,0,1,3,-1.500,0.0
468.553,1.00,0,1,3,-1.500,0.0
468.581,1.00,0,1,3,-1.500,0.0
468.609,1.00,0,1,3,-1.500,0.0
468.636,1.00,0,1,3,-1.500,0.0
468.664,1.00,0,1,3,-1.500,0.0
468.691,1.00,0,1,3,-1.500,0.0
468.718,1.00,0,1,3,-1.500,0.0
468.746,1.00,0,1,3,-1.500,0.0
468.774,1.00,0,1,3,-1.500,0.0
468.802,1.00,0,1,3,-1.500,0.0
468.830,1.00,0,1,3,-1.500,0.0
468.858,1.00,0,1,3,-1.500,0.0
468.885,1.00,0,1,3,-1.500,0.0
468.912,1.00,0,1,3,-1.500,0.0
468.942,1.00,0,1,3,-1.500,0.0
468.970,1.00,0,1,3,-1.500,0.0
468.998,1.00,0,1,3,-1.500,0.0
469.026,1.00,0,1,3,-1.500,0.0
469.053,1.00,0,1,3,-1.500,0.0
469.081,1.00,0,1,3,-1.500,0.0
469.108,1.00,0,1,3,-1.500,0.0
469.136,1.00,0,1,3,-1.500,0.0
469.163,1.00,0,1,3,-1.500,0.0
469.192,1.00,0,1,3,-1.500,0.0
469.220,1.00,0,1,3,-1.500,0.0
469.247,1.00,0,1,3,-1.500,0.0
469.275,1.00,0,1,3,-1.500,0.0
469.303,1.00,0,1,3,-1.500,0.0
469.333,1.00,0,1,3,-1.500,0.0
469.361,1.00,0,1,3,-1.500,0.0
469.389,1.00,0,1,3,-1.500,0.0
469.416,1.00,0,1,3,-1.500,0.0
469.445,1.00,0,1,3,-1.500,0.0
469.473,1.00,0,1,3,-1.500,0.0
469.500,1.00,0,1,3,-1.500,0.0
469.529,1.00,0,1,3,-1.500,0.0
469.557,1.00,0,1,3,-1.500,0.0
469.585,1.00,0,1,3,-1.500,0.0
469.612,1.00,0,1,3,-1.500,0.0
469.640,1.00,0,1,3,-1.500,0.0
469.668,1.00,0,1,3,-1.500,0.0
469.695,1.00,0,1,3,-1.500,0.0
469.723,1.00,0,1,3,-1.500,0.0
469.752,1.00,0,1,3,-1.500,0.0
469.779,1.00,0,1,3,-1.500,0.0
469.807,1.00,0,1,3,-1.500,0.0
469.834,1.00,0,1,3,-1.500,0.0
469.863,1.00,0,1,3,-1.500,0.0
469.890,1.00,0,1,3,-1.500,0.0
469.918,1.00,0,1,3,-1.500,0.0
469.946,1.00,0,1,3,-1.500,0.0
469.974,1.00,0,1,3,-1.500,0.0
470.001,1.00,0,1,3,-1.500,0.0
470.030,1.00,0,1,3,-1.500,0.0
470.058,1.00,0,1,3,-1.500,0.0
470.085,1.00,0,1,3,-1.500,0.0
470.114,1.00,0,1,3,-1.500,0.0
470.142,1.00,0,1,3,-1.500,0.0
470.169,1.00,0,1,3,-1.500,0.0
470.197,1.00,0,1,3,-1.500,0.0
470.225,1.00,0,1,3,-1.500,0.0
470.252,1.00,0,1,3,-1.500,0.0
470.280,1.00,0,1,3,-1.500,0.0
470.308,1.00,0,1,3,-1.500,0.0
470.337,1.00,0,1,3,-1.500,0.0
470.364,1.00,0,1,3,-1.500,0.0
470.393,1.00,0,1,3,-1.500,0.0
470.421,1.00,0,1,3,-1.500,0.0
470.449,1.00,0,1,3,-1.500,0.0
470.477,1.00,0,1,3,-1.500,0.0
470.505,1.00,0,1,3,-1.500,0.0
470.533,1.00,0,1,3,-1.500,0.0
470.561,1.00,0,1,3,-1.500,0.0
470.589,1.00,0,1,3,-1.500,0.0
470.617,1.00,0,1,3,-1.500,0.0
470.645,1.00,0,1,3,-1.500,0.0
470.672,1.00,0,1,3,-1.500,0.0
470.699,1.00,0,1,3,-1.500,0.0
470.727,1.00,0,1,3,-1.500,0.0
470.755,1.00,0,1,3,-1.500,0.0
470.783,1.00,0,1,3,-1.500,0.0
470.811,1.00,0,1,3,-1.500,0.0
470.839,1.00,0,1,3,-1.500,0.0
470.868,1.00,0,1,3,-1.500,0.0
470.896,1.00,0,1,3,-1.500,0.0
470.924,1.00,0,1,3,-1.500,0.0
470.952,1.00,0,1,3,-1.500,0.0
470.980,1.00,0,1,3,-1.500,0.0
471.008,1.00,0,1,3,-1.500,0.0
471.035,1.00,0,1,3,-1.500,0.0
471.063,1.00,0,1,3,-1.500,0.0
471.091,1.00,0,1,3,-1.500,0.0
471.120,1.00,0,1,3,-1.500,0.0
471.149,1.00,0,1,3,-1.500,0.0
471.177,1.00,0,1,3,-1.500,0.0
471.205,1.00,0,1,3,-1.500,0.0
471.233,1.00,0,1,3,-1.500,0.0
471.261,1.00,0,1,3,-1.500,0.0
471.289,1.00,0,1,3,-1.500,0.0
471.316,1.00,0,1,3,-1.500,0.0
471.345,1.00,0,1,3,-1.500,0.0
471.373,1.00,0,1,3,-1.500,0.0
471.401,1.00,0,1,3,-1.500,0.0
471.429,1.00,0,1,3,-1.500,0.0
471.457,1.00,0,1,3,-1.500,0.0
471.484,1.00,0,1,3,-1.500,0.0
471.512,1.00,0,1,3,-1.500,0.0
471.540,1.00,0,1,3,-1.500,0.0
471.578,1.00,0,1,3,-1.500,0.0
471.605,1.00,0,1,3,-1.500,0.0
471.633,1.00,0,1,3,-1.500,0.0
471.661,1.00,0,1,3,-1.500,0.0
471.689,1.00,0,1,3,-1.500,0.0
471.719,1.00,0,1,3,-1.500,0.0
471.751,1.00,0,1,3,-1.500,0.0
471.781,1.00,0,1,3,-1.500,0.0
471.809,1.00,0,1,3,-1.500,0.0
471.838,1.00,0,1,3,-1.500,0.0
471.867,1.00,0,1,3,-1.500,0.0
471.895,1.00,0,1,3,-1.500,0.0
471.923,1.00,0,1,3,-1.500,0.0
471.951,1.00,0,1,3,-1.500,0.0
471.979,1.00,0,1,3,-1.500,0.0
472.007,1.00,0,1,3,-1.500,0.0
472.035,1.00,0,1,3,-1.500,0.0
472.063,1.00,0,1,3,-1.500,0.0
472.091,1.00,0,1,3,-1.500,0.0
472.118,1.00,0,1,3,-1.500,0.0
472.146,1.00,0,1,3,-1.500,0.0
472.174,1.00,0,1,3,-1.500,0.0
472.202,1.00,0,1,3,-1.500,0.0
472.230,1.00,0,1,3,-1.500,0.0
472.257,1.00,0,1,3,-1.500,0.0
472.285,1.00,0,1,3,-1.500,0.0
472.314,1.00,0,1,3,-1.500,0.0
472.342,1.00,0,1,3,-1.500,0.0
472.370,1.00,0,1,3,-1.500,0.0
472.400,1.00,0,1,3,-1.500,0.0
472.429,1.00,0,1,3,-1.500,0.0
472.457,1.00,0,1,3,-1.500,0.0
472.485,1.00,0,1,3,-1.500,0.0
472.513,1.00,0,1,3,-1.500,0.0
472.541,1.00,0,1,3,-1.500,0.0
472.569,1.00,0,1,3,-1.500,0.0
472.597,1.00,0,1,3,-1.500,0.0
472.625,1.00,0,1,3,-1.500,0.0
472.652,1.00,0,1,3,-1.500,0.0
472.680,1.00,0,1,3,-1.500,0.0
472.708,1.00,0,1,3,-1.500,0.0
472.736,1.00,0,1,3,-1.500,0.0
472.764,1.00,0,1,3,-1.500,0.0
472.792,1.00,0,1,3,-1.500,0.0
472.821,1.00,0,1,3,-1.500,0.0
472.848,1.00,0,1,3,-1.500,0.0
472.876,1.00,0,1,3,-1.500,0.0
472.904,1.00,0,1,3,-1.500,0.0
472.932,1.00,0,1,3,-1.500,0.0
472.960,1.00,0,1,3,-1.500,0.0
472.989,1.00,0,1,3,-1.500,0.0
473.016,1.00,0,1,3,-1.500,0.0
473.044,1.00,0,1,3,-1.500,0.0
473.073,1.00,0,1,3,-1.500,0.0
473.101,1.00,0,1,3,-1.500,0.0
473.129,1.00,0,1,3,-1.500,0.0
473.156,1.00,0,1,3,-1.500,0.0
473.185,1.00,0,1,3,-1.500,0.0
473.212,1.00,0,1,3,-1.500,0.0
473.240,1.00,0,1,3,-1.500,0.0
473.272,1.00,0,1,3,-1.500,0.0
473.301,1.00,0,1,3,-1.500,0.0
473.333,1.00,0,1,3,-1.500,0.0
473.362,1.00,0,1,3,-1.500,0.0
473.390,1.00,0,1,3,-1.500,0.0
473.418,1.00,0,1,3,-1.500,0.0
473.448,1.00,0,1,3,-1.500,0.0
473.476,1.00,0,1,3,-1.500,0.0
473.504,1.00,0,1,3,-1.500,0.0
473.533,1.00,0,1,3,-1.500,0.0
473.561,1.00,0,1,3,-1.500,0.0
473.589,1.00,0,1,3,-1.500,0.0
473.617,1.00,0,1,3,-1.500,0.0
473.645,1.00,0,1,3,-1.500,0.0
473.672,1.00,0,1,3,-1.500,0.0
473.701,1.00,0,1,3,-1.500,0.0
473.729,1.00,0,1,3,-1.500,0.0
473.756,1.00,0,1,3,-1.500,0.0
473.785,1.00,0,1,3,-1.500,0.0
473.813,1.00,0,1,3,-1.500,0.0
473.841,1.00,0,1,3,-1.500,0.0
473.869,1.00,0,1,3,-1.500,0.0
473.897,1.00,0,1,3,-1.500,0.0
473.926,1.00,0,1,3,-1.500,0.0
473.953,1.00,0,1,3,-1.500,0.0
473.981,1.00,0,1,3,-1.500,0.0
474.009,1.00,0,1,3,-1.500,0.0
474.036,1.00,0,1,3,-1.500,0.0
474.064,1.00,0,1,3,-1.500,0.0
474.092,1.00,0,1,3,-1.500,0.0
474.120,1.00,0,1,3,-1.500,0.0
474.148,1.00,0,1,3,-1.500,0.0
474.176,1.00,0,1,3,-1.500,0.0
474.205,1.00,0,1,3,-1.500,0.0
474.232,1.00,0,1,3,-1.500,0.0
474.260,1.00,0,1,3,-1.500,0.0
474.288,1.00,0,1,3,-1.500,0.0
474.316,1.00,0,1,3,-1.500,0.0
474.345,1.00,0,1,3,-1.500,0.0
474.373,1.00,0,1,3,-1.500,0.0
474.401,1.00,0,1,3,-1.500,0.0
474.429,1.00,0,1,3,-1.500,0.0
474.479,1.00,0,1,3,-1.500,0.0
474.508,1.00,0,1,3,-1.500,0.0
474.541,1.00,0,1,3,-1.500,0.0
474.569,1.00,0,1,3,-1.500,0.0
474.597,1.00,0,1,3,-1.500,0.0
474.625,1.00,0,1,3,-1.500,0.0
474.653,1.00,0,1,3,-1.500,0.0
474.680,1.00,0,1,3,-1.500,0.0
474.708,1.00,0,1,3,-1.500,0.0
474.735,1.00,0,1,3,-1.500,0.0
474.764,1.00,0,1,3,-1.500,0.0
474.792,1.00,0,1,3,-1.500,0.0
474.819,1.00,0,1,3,-1.500,0.0
474.846,1.00,0,1,3,-1.500,0.0
474.875,1.00,0,1,3,-1.500,0.0
474.904,1.00,0,1,3,-1.500,0.0
474.932,1.00,0,1,3,-1.500,0.0
474.959,1.00,0,1,3,-1.500,0.0
474.987,1.00,0,1,3,-1.500,0.0
475.015,1.00,0,1,3,-1.500,0.0
475.044,1.00,0,1,3,-1.500,0.0
475.071,1.00,0,1,3,-1.500,0.0
475.100,1.00,0,1,3,-1.500,0.0
475.128,1.00,0,1,3,-1.500,0.0
475.156,1.00,0,1,3,-1.500,0.0
475.184,1.00,0,1,3,-1.500,0.0
475.212,1.00,0,1,3,-1.500,0.0
475.239,1.00,0,1,3,-1.500,0.0
475.267,1.00,0,1,3,-1.500,0.0
475.295,1.00,0,1,3,-1.500,0.0
475.323,1.00,0,1,3,-1.500,0.0
475.351,1.00,0,1,3,-1.500,0.0
475.379,1.00,0,1,3,-1.500,0.0
475.407,1.00,0,1,3,-1.500,0.0
475.435,1.00,0,1,3,-1.500,0.0
475.463,1.00,0,1,3,-1.500,0.0
475.491,1.00,0,1,3,-1.500,0.0
475.518,1.00,0,1,3,-1.500,0.0
475.546,1.00,0,1,3,-1.500,0.0
475.574,1.00,0,1,3,-1.500,0.0
