time,alpha,aTgt,bR,bF,engR,engL,tR_n,tL_n,hR_n,hL_n,nx,ny
166.498,0.00,1.00,1,0,0.84,1.00,12025.1,12008.0,11990.9,12031.8,-1.00,0.00
166.530,0.00,1.00,1,0,0.88,0.74,12026.5,12005.6,11989.4,12034.4,-1.00,0.00
166.561,0.00,1.00,1,0,0.91,0.56,12027.2,12004.4,11991.4,12035.6,-1.00,0.00
166.593,0.00,1.00,1,0,0.93,0.42,12027.6,12003.7,11996.5,12034.3,-1.00,0.00
166.626,0.00,1.00,1,0,0.95,0.31,12027.8,12003.4,12003.2,12032.1,-1.00,0.00
166.659,0.00,1.00,1,0,0.96,0.22,12027.9,12003.2,12009.1,12028.8,-1.00,0.00
166.693,0.00,1.00,1,0,0.97,0.16,12027.9,12003.1,12010.3,12031.6,-1.00,0.00
166.726,0.00,1.00,1,0,0.98,0.12,12028.0,12003.0,12006.5,12039.1,-1.00,0.00
166.761,0.00,1.00,1,0,0.99,0.09,12028.0,12003.0,12004.3,12044.5,-1.00,0.00
166.792,0.00,1.00,1,0,0.99,0.07,12028.0,12003.0,12003.9,12048.4,-1.00,0.00
166.827,0.00,1.00,1,0,0.99,0.05,12028.0,12003.0,12007.2,12052.2,-1.00,0.00
166.859,0.00,1.00,1,0,0.99,0.04,12028.0,12003.0,12013.9,12056.4,-1.00,0.00
166.891,0.00,1.00,1,0,1.00,0.03,12028.0,12003.0,12022.2,12061.7,-1.00,0.00
166.922,0.00,1.00,1,0,1.00,0.02,12028.0,12003.0,12031.1,12066.9,-1.00,0.00
166.954,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12040.5,12071.0,-1.00,0.00
166.988,0.00,0.00,1,0,1.00,0.01,0.0,0.0,0.0,0.0,0.00,0.00
167.020,0.00,0.00,1,0,1.00,0.01,0.0,0.0,0.0,0.0,0.00,0.00
167.052,0.00,0.00,1,0,1.00,0.01,0.0,0.0,0.0,0.0,0.00,0.00
167.091,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.127,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.167,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.199,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.231,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.263,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.297,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.329,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.362,0.00,0.00,1,0,1.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00
167.395,0.00,1.00,1,0,1.00,0.00,12020.7,12030.6,12031.5,12062.8,-1.00,0.00
167.428,0.17,1.00,1,0,1.00,0.00,12024.0,12016.9,12028.9,12065.6,-1.00,0.00
167.459,0.30,1.00,1,0,1.00,0.00,12024.8,12010.4,12019.7,12060.1,-1.00,0.00
167.490,0.40,1.00,1,0,1.00,0.00,12024.4,12007.0,12012.3,12055.6,-1.00,0.00
167.522,0.50,1.00,1,0,1.00,0.00,12023.2,12005.1,12005.8,12052.2,-1.00,0.00
167.554,0.58,1.00,1,0,1.00,0.00,12021.4,12004.1,12001.4,12049.5,-1.00,0.00
167.587,0.65,1.00,1,0,1.00,0.00,12019.5,12003.5,11999.1,12047.0,-1.00,0.00
167.621,0.71,1.00,1,0,1.00,0.00,12018.5,12003.3,11998.1,12043.7,-1.00,0.00
167.653,0.76,1.00,1,0,1.00,0.00,12016.2,12003.1,12000.0,12039.1,-1.00,0.00
167.685,0.79,1.00,1,0,1.00,0.00,12014.3,12003.1,12000.8,12033.4,-1.00,0.00
167.717,0.83,1.00,1,0,1.00,0.00,12012.7,12003.0,12001.5,12026.9,-1.00,0.00
167.749,0.85,1.00,1,0,1.00,0.00,12011.3,12003.0,12002.3,12020.6,-1.00,0.00
167.782,0.88,1.00,1,0,1.00,0.00,12010.0,12003.0,12003.1,12016.9,-1.00,0.00
167.813,0.90,1.00,1,0,1.00,0.00,12009.0,12003.0,12003.9,12014.4,-1.00,0.00
167.845,0.91,1.00,1,0,1.00,0.00,12008.1,12003.0,12004.5,12011.8,-1.00,0.00
167.877,0.93,1.00,1,0,1.00,0.00,12007.3,12003.0,12005.1,12011.7,-1.00,0.00
167.907,0.94,1.00,1,0,1.00,0.00,12006.7,12003.0,12005.3,12012.2,-1.00,0.00
167.939,0.95,1.00,1,0,1.00,0.00,12006.1,12003.0,12005.2,12012.6,-1.00,0.00
167.971,0.96,1.00,1,0,1.00,0.00,12005.6,12003.0,12004.9,12013.3,-1.00,0.00
168.002,0.96,1.00,1,0,1.00,0.00,12005.4,12003.0,12004.6,12014.4,-1.00,0.00
168.034,0.97,1.00,1,0,1.00,0.00,12005.0,12003.0,12004.4,12016.2,-1.00,0.00
168.065,0.97,1.00,1,0,1.00,0.00,12004.6,12003.0,12004.0,12019.0,-1.00,0.00
168.097,0.98,1.00,1,0,1.00,0.00,12004.4,12003.0,12003.7,12022.7,-1.00,0.00
168.131,0.98,1.00,1,0,1.00,0.00,12004.1,12003.0,12003.5,12028.6,-1.00,0.00
168.162,0.98,1.00,1,0,1.00,0.00,12003.9,12003.0,12003.4,12036.3,-1.00,0.00
168.194,0.99,1.00,1,0,1.00,0.00,12003.8,12003.0,12003.4,12040.5,-1.00,0.00
168.226,0.99,1.00,1,0,1.00,0.00,12003.7,12003.0,12003.3,12041.9,-1.00,0.00
168.259,0.99,1.00,1,0,1.00,0.00,12003.6,12003.0,12003.3,12042.3,-1.00,0.00
168.292,0.99,1.00,1,0,1.00,0.00,12003.5,12003.0,12003.3,12041.9,-1.00,0.00
168.326,0.99,1.00,1,1,1.00,0.00,12003.1,12012.8,12003.2,12040.6,-1.00,0.00
168.357,0.99,1.00,1,1,1.00,0.25,12003.0,12016.8,12002.9,12026.6,-1.00,0.00
168.390,0.10,1.00,0,1,1.00,0.44,12014.7,12019.4,12002.8,12019.0,-1.00,0.00
168.424,0.00,1.00,0,1,1.00,0.60,12021.4,12021.0,11992.6,12047.7,-1.00,0.00
168.457,0.00,1.00,0,0,1.00,0.70,12024.2,12021.5,11998.7,12050.1,-1.00,0.00
168.489,0.00,1.00,0,0,0.74,0.78,12013.4,12021.7,12008.9,12036.8,-1.00,0.00
168.523,0.00,1.00,0,0,0.54,0.84,12007.7,12021.9,12015.6,12027.4,-1.00,0.00
168.555,0.00,1.00,0,0,0.40,0.88,12005.0,12021.9,12022.4,12022.1,-1.00,0.00
168.586,0.00,1.00,0,0,0.31,0.91,12003.6,12022.0,12027.7,12022.0,-1.00,0.00
168.618,0.00,1.00,0,0,0.23,0.93,12002.8,12022.0,12032.4,12021.1,-1.00,0.00
168.652,0.00,1.00,0,0,0.17,0.95,12002.4,12022.0,12032.7,12020.2,-1.00,0.00
168.684,0.00,1.00,0,0,0.12,0.96,12002.2,12022.0,12033.2,12018.1,-1.00,0.00
168.716,0.00,1.00,0,0,0.09,0.97,12002.1,12022.0,12035.9,12015.1,-1.00,0.00
168.748,0.00,1.00,0,0,0.07,0.98,12002.0,12022.0,12038.3,12010.6,-1.00,0.00
168.779,0.00,1.00,0,0,0.05,0.98,12002.0,12022.0,12039.8,12005.6,-1.00,0.00
168.810,0.00,1.00,0,0,0.04,0.99,12002.0,12022.0,12039.7,12001.5,-1.00,0.00
168.842,0.00,1.00,0,0,0.03,0.99,12002.0,12022.0,12036.3,12000.2,-1.00,0.00
168.875,0.00,1.00,0,0,0.02,0.99,12002.0,12022.0,12030.4,12001.0,-1.00,0.00
168.907,0.00,1.00,0,0,0.02,1.00,12002.0,12022.0,12025.4,12002.9,-1.00,0.00
168.938,0.00,1.00,0,0,0.01,1.00,12002.0,12022.0,12022.8,12005.2,-1.00,0.00
168.970,0.00,1.00,0,0,0.01,1.00,12002.0,12022.0,12021.7,12007.5,-1.00,0.00
169.001,0.00,1.00,0,0,0.01,1.00,12002.0,12022.0,12021.5,12009.1,-1.00,0.00
169.032,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12021.0,12010.7,-1.00,0.00
169.064,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12021.2,12010.4,-1.00,0.00
169.096,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12022.8,12007.4,-1.00,0.00
169.126,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12025.9,12002.8,-1.00,0.00
169.158,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12030.3,11998.2,-1.00,0.00
169.189,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12035.7,11995.2,-1.00,0.00
169.221,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12040.7,11995.1,-1.00,0.00
169.253,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12043.9,11996.7,-1.00,0.00
169.284,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12045.7,11998.5,-1.00,0.00
169.321,0.19,1.00,0,0,0.00,1.00,12002.0,12021.6,12046.7,11999.5,-1.00,0.00
169.356,0.33,1.00,0,0,0.00,1.00,12002.0,12020.7,12041.4,11992.4,-1.00,0.00
169.387,0.43,1.00,0,0,0.00,1.00,12002.0,12019.6,12036.4,11987.8,-1.00,0.00
169.417,0.52,1.00,0,0,0.00,1.00,12002.0,12019.0,12031.7,11986.0,-1.00,0.00
169.451,0.60,1.00,0,0,0.00,1.00,12002.0,12016.8,12026.4,11986.8,-1.00,0.00
169.483,0.66,1.00,0,0,0.00,1.00,12002.0,12015.1,12020.2,11990.6,-1.00,0.00
169.514,0.72,1.00,0,0,0.00,1.00,12002.0,12013.6,12014.7,11994.2,-1.00,0.00
169.545,0.76,1.00,0,0,0.00,1.00,12002.0,12012.1,12009.7,11997.4,-1.00,0.00
169.576,0.80,1.00,0,0,0.00,1.00,12002.0,12010.8,12006.4,12000.3,-1.00,0.00
169.607,0.83,1.00,0,0,0.00,1.00,12002.0,12009.6,12003.6,12002.4,-1.00,0.00
169.639,0.86,1.00,0,0,0.00,1.00,12002.0,12008.5,12001.5,12003.5,-1.00,0.00
169.671,0.88,1.00,0,0,0.00,1.00,12002.0,12007.6,12000.3,12004.0,-1.00,0.00
169.702,0.90,1.00,0,0,0.00,1.00,12002.0,12006.8,11999.2,12003.8,-1.00,0.00
169.733,0.91,1.00,0,0,0.00,1.00,12002.0,12006.1,11999.1,12003.2,-1.00,0.00
169.765,0.93,1.00,0,0,0.00,1.00,12002.0,12005.5,12001.4,12002.6,-1.00,0.00
169.797,0.94,1.00,0,0,0.00,1.00,12002.0,12004.9,12005.9,12002.2,-1.00,0.00
169.829,0.95,1.00,0,0,0.00,1.00,12002.0,12004.5,12012.8,12002.0,-1.00,0.00
169.862,0.96,1.00,0,0,0.00,1.00,12002.0,12004.1,12021.4,12002.0,-1.00,0.00
169.892,0.96,1.00,0,0,0.00,1.00,12002.0,12003.8,12028.1,12002.2,-1.00,0.00
169.924,0.97,1.00,0,0,0.00,1.00,12002.0,12003.5,12032.7,12002.3,-1.00,0.00
169.955,0.97,1.00,0,0,0.00,1.00,12002.0,12003.3,12035.9,12002.3,-1.00,0.00
169.986,0.98,1.00,0,0,0.00,1.00,12002.0,12003.1,12037.6,12002.3,-1.00,0.00
170.019,0.98,1.00,0,0,0.00,1.00,12002.0,12002.9,12038.3,12002.3,-1.00,0.00
170.051,0.98,1.00,0,0,0.00,1.00,12002.0,12002.8,12038.0,12002.3,-1.00,0.00
170.084,0.99,1.00,0,1,0.00,1.00,12002.2,12002.9,12036.9,12002.2,-1.00,0.00
170.117,0.99,1.00,1,1,0.26,1.00,12013.8,12002.9,12022.1,12002.4,-1.00,0.00
170.150,0.99,1.00,1,1,0.46,1.00,12018.0,12002.9,12014.6,12002.6,-1.00,0.00
170.184,0.05,1.00,1,1,0.61,1.00,12022.8,12012.9,12012.1,12002.7,-1.00,0.00
170.217,0.00,1.00,1,1,0.71,1.00,12025.1,12017.6,12013.5,12013.2,-1.00,0.00
170.251,0.00,1.00,1,0,0.79,1.00,12026.6,12010.2,12012.3,12017.9,-1.00,0.00
170.283,0.00,1.00,1,0,0.84,0.74,12027.3,12006.7,12014.8,12016.9,-1.00,0.00
170.316,0.00,1.00,1,0,0.88,0.55,12027.6,12004.9,12016.0,12016.9,-1.00,0.00
170.350,0.00,1.00,1,0,0.92,0.40,12027.8,12003.9,12016.9,12018.2,-1.00,0.00
170.384,0.00,1.00,1,0,0.94,0.29,12027.9,12003.4,12015.0,12023.5,-1.00,0.00
170.418,0.00,1.00,1,0,0.96,0.21,12027.9,12003.2,12012.8,12028.2,-1.00,0.00
170.450,0.00,1.00,1,0,0.97,0.16,12028.0,12003.1,12012.1,12031.6,-1.00,0.00
170.483,0.00,1.00,1,0,0.98,0.12,12028.0,12003.1,12010.3,12035.3,-1.00,0.00
170.516,0.00,1.00,1,0,0.98,0.09,12028.0,12003.0,12007.9,12039.2,-1.00,0.00
170.552,0.00,1.00,1,0,0.99,0.06,12028.0,12003.0,12004.1,12042.7,-1.00,0.00
170.589,0.00,1.00,1,0,0.99,0.04,12028.0,12003.0,12001.5,12043.1,-1.00,0.00
170.624,0.00,1.00,1,0,0.99,0.03,12028.0,12003.0,12000.5,12040.0,-1.00,0.00
170.660,0.00,1.00,1,0,1.00,0.02,12028.0,12003.0,12001.8,12034.4,-1.00,0.00
170.693,0.00,1.00,1,0,1.00,0.02,12028.0,12003.0,12004.0,12029.7,-1.00,0.00
170.730,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12007.2,12025.8,-1.00,0.00
170.766,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12008.8,12024.6,-1.00,0.00
170.800,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12006.5,12026.2,-1.00,0.00
170.834,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12002.2,12029.5,-1.00,0.00
170.867,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11998.3,12034.1,-1.00,0.00
170.900,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11997.0,12039.2,-1.00,0.00
170.933,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11998.5,12042.9,-1.00,0.00
170.967,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12000.7,12044.8,-1.00,0.00
171.000,0.00,0.00,1,0,1.00,0.00,12028.0,12003.0,12002.4,12045.7,-1.00,0.00
171.033,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12003.9,12046.3,-1.00,0.00
171.064,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12005.3,12047.1,-1.00,0.00
171.102,0.19,1.00,1,0,1.00,0.00,12027.5,12003.0,12005.9,12047.9,-1.00,0.00
171.140,0.34,1.00,1,0,1.00,0.00,12026.1,12003.0,12016.4,12039.0,-1.00,0.00
171.172,0.45,1.00,1,0,1.00,0.00,12024.6,12003.0,12025.8,12029.3,-1.00,0.00
171.203,0.53,1.00,1,0,1.00,0.00,12022.9,12003.0,11987.0,12021.4,-1.00,0.00
171.238,0.61,1.00,1,0,1.00,0.00,12020.6,12003.0,11991.8,12014.4,-1.00,0.00
171.269,0.68,1.00,1,0,1.00,0.00,12018.7,12003.0,11998.7,12010.6,-1.00,0.00
171.301,0.73,1.00,1,0,1.00,0.00,12016.9,12003.0,12003.3,12007.7,-1.00,0.00
171.333,0.77,1.00,1,0,1.00,0.00,12015.0,12003.0,12005.5,12005.4,-1.00,0.00
171.367,0.81,1.00,1,0,1.00,0.00,12014.1,12003.0,12006.7,12004.0,-1.00,0.00
171.402,0.84,1.00,1,0,1.00,0.00,12012.1,12003.0,12007.0,12002.6,-1.00,0.00
171.441,0.87,1.00,1,0,1.00,0.00,12010.2,12003.0,12005.4,12002.1,-1.00,0.00
171.473,0.89,1.00,1,0,1.00,0.00,12009.2,12003.0,12004.7,12005.5,-1.00,0.00
171.506,0.91,1.00,1,0,1.00,0.00,12008.2,12003.0,12003.9,12009.9,-1.00,0.00
171.539,0.93,1.00,1,0,1.00,0.00,12007.7,12003.0,12003.7,12017.0,-1.00,0.00
171.571,0.94,1.00,1,0,1.00,0.00,12006.9,12003.0,12004.0,12025.2,-1.00,0.00
171.603,0.95,1.00,1,0,1.00,0.00,12006.2,12003.0,12004.0,12030.6,-1.00,0.00
171.635,0.96,1.00,1,0,1.00,0.00,12005.7,12003.0,12004.0,12034.5,-1.00,0.00
171.666,0.96,1.00,1,0,1.00,0.00,12005.3,12003.0,12003.9,12036.8,-1.00,0.00
171.697,0.97,1.00,1,0,1.00,0.00,12004.9,12003.0,12003.8,12037.9,-1.00,0.00
171.730,0.97,1.00,1,0,1.00,0.00,12004.6,12003.0,12003.7,12038.2,-1.00,0.00
171.760,0.98,1.00,1,0,1.00,0.00,12004.4,12003.0,12003.6,12038.2,-1.00,0.00
171.792,0.98,1.00,1,0,1.00,0.00,12004.2,12003.0,12003.5,12037.7,-1.00,0.00
171.824,0.98,1.00,1,0,1.00,0.00,12004.0,12003.0,12003.4,12036.6,-1.00,0.00
171.856,0.99,1.00,1,0,1.00,0.00,12003.8,12003.0,12003.3,12034.5,-1.00,0.00
171.889,0.99,1.00,1,0,1.00,0.00,12003.7,12003.0,12003.2,12030.7,-1.00,0.00
171.920,0.99,1.00,1,0,1.00,0.00,12003.6,12003.0,12003.1,12025.2,-1.00,0.00
171.953,0.99,1.00,1,0,1.00,0.00,12003.5,12003.0,12003.1,12019.0,-1.00,0.00
171.985,0.99,1.00,1,0,1.00,0.00,12003.4,12003.0,12003.1,12014.9,-1.00,0.00
172.018,0.99,1.00,1,0,1.00,0.00,12003.3,12003.0,12003.2,12012.0,-1.00,0.00
172.058,1.00,1.00,1,1,1.00,0.00,12003.0,12014.7,12003.2,12007.4,-1.00,0.00
172.096,1.00,1.00,1,1,1.00,0.31,12002.8,12018.1,12002.9,12001.9,-1.00,0.00
172.129,1.00,1.00,1,1,1.00,0.49,12002.7,12017.9,12002.8,12005.6,-1.00,0.00
172.161,0.11,1.00,0,1,1.00,0.62,12014.4,12020.0,12002.7,12008.7,-1.00,0.00
172.194,0.01,1.00,0,1,1.00,0.72,12020.9,12021.2,12026.4,12000.1,-1.00,0.00
172.227,0.00,1.00,0,1,1.00,0.80,12024.2,12021.9,12030.2,11997.8,-1.00,0.00
172.262,0.00,1.00,0,1,1.00,0.85,12025.9,12022.2,12030.9,11997.6,-1.00,0.00
172.296,0.00,1.00,0,0,1.00,0.89,12026.5,12022.1,12030.3,11999.2,-1.00,0.00
172.328,0.00,1.00,0,0,0.74,0.92,12014.8,12022.0,12027.0,12003.5,-1.00,0.00
172.360,0.00,1.00,0,0,0.55,0.94,12008.6,12022.0,12023.4,12009.3,-1.00,0.00
172.392,0.00,1.00,0,0,0.41,0.96,12005.4,12022.0,12023.3,12012.8,-1.00,0.00
172.425,0.00,1.00,0,0,0.30,0.97,12003.8,12022.0,12025.8,12013.6,-1.00,0.00
172.456,0.00,0.00,0,0,0.23,0.98,12002.9,12022.0,12028.6,12014.0,-1.00,0.00
172.488,0.00,1.00,0,0,0.17,0.98,12002.5,12022.0,12032.7,12012.3,-1.00,0.00
172.521,0.00,1.00,0,0,0.12,0.99,12002.2,12022.0,12036.2,12009.6,-1.00,0.00
172.556,0.00,1.00,0,0,0.09,0.99,12002.1,12022.0,12038.8,12005.8,-1.00,0.00
172.588,0.00,1.00,0,0,0.07,0.99,12002.1,12022.0,12038.7,12003.6,-1.00,0.00
172.620,0.00,0.00,0,0,0.05,0.99,12002.0,12022.0,12036.3,12002.8,-1.00,0.00
172.652,0.00,1.00,0,0,0.04,1.00,12002.0,12022.0,12032.2,12001.9,-1.00,0.00
172.684,0.00,1.00,0,0,0.03,1.00,12002.0,12022.0,12028.3,12001.9,-1.00,0.00
172.715,0.00,1.00,0,0,0.02,1.00,12002.0,12022.0,12025.6,12003.3,-1.00,0.00
172.746,0.00,1.00,0,0,0.02,1.00,12002.0,12022.0,12023.4,12005.9,-1.00,0.00
172.780,0.00,1.00,0,0,0.01,1.00,12002.0,12022.0,12022.1,12008.7,-1.00,0.00
172.812,0.00,1.00,0,0,0.01,1.00,12002.0,12022.0,12022.1,12010.0,-1.00,0.00
172.844,0.00,1.00,0,0,0.01,1.00,12002.0,12022.0,12023.6,12008.4,-1.00,0.00
172.878,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12026.2,12004.6,-1.00,0.00
172.909,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12029.7,12000.4,-1.00,0.00
172.942,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12034.6,11997.1,-1.00,0.00
172.974,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12039.9,11996.5,-1.00,0.00
173.007,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12043.7,11998.5,-1.00,0.00
173.041,0.00,1.00,0,0,0.00,1.00,12002.0,12022.0,12045.7,12000.9,-1.00,0.00
173.075,0.17,1.00,0,0,0.00,1.00,12002.0,12021.7,12046.6,12002.8,-1.00,0.00
173.107,0.30,1.00,0,0,0.00,1.00,12002.0,12021.0,12040.4,11995.8,-1.00,0.00
173.142,0.43,1.00,0,0,0.00,1.00,12002.0,12019.6,12034.5,11990.0,-1.00,0.00
173.176,0.52,1.00,0,0,0.00,1.00,12002.0,12018.1,12028.6,11987.6,-1.00,0.00
173.208,0.60,1.00,0,0,0.00,1.00,12002.0,12016.5,12023.3,11988.3,-1.00,0.00
173.240,0.66,1.00,0,0,0.00,1.00,12002.0,12014.9,12018.5,11990.8,-1.00,0.00
173.272,0.72,1.00,0,0,0.00,1.00,12002.0,12013.4,12014.2,11993.7,-1.00,0.00
173.304,0.76,1.00,0,0,0.00,1.00,12002.0,12012.0,12010.7,11996.9,-1.00,0.00
173.335,0.80,1.00,0,0,0.00,1.00,12002.0,12010.7,12008.3,11999.6,-1.00,0.00
173.366,0.83,1.00,0,0,0.00,1.00,12002.0,12009.5,12006.2,12001.8,-1.00,0.00
173.397,0.86,1.00,0,0,0.00,1.00,12002.0,12008.5,12004.8,12003.1,-1.00,0.00
173.430,0.88,1.00,0,0,0.00,1.00,12002.0,12007.5,12003.6,12003.6,-1.00,0.00
173.463,0.90,1.00,0,0,0.00,1.00,12002.0,12006.7,12002.9,12003.6,-1.00,0.00
173.496,0.92,1.00,0,0,0.00,1.00,12002.0,12005.9,12002.7,12003.0,-1.00,0.00
173.528,0.93,1.00,0,0,0.00,1.00,12002.0,12005.3,12004.8,12002.5,-1.00,0.00
173.559,0.94,1.00,0,0,0.00,1.00,12002.0,12004.9,12008.6,12002.2,-1.00,0.00
173.590,0.95,1.00,0,0,0.00,1.00,12002.0,12004.4,12014.6,12002.0,-1.00,0.00
173.624,0.96,1.00,0,0,0.00,1.00,12002.0,12004.0,12023.1,12001.9,-1.00,0.00
173.655,0.96,1.00,0,0,0.00,1.00,12002.0,12003.7,12029.7,12002.2,-1.00,0.00
173.686,0.97,1.00,0,0,0.00,1.00,12002.0,12003.5,12034.1,12002.2,-1.00,0.00
173.717,0.97,1.00,0,0,0.00,1.00,12002.0,12003.2,12037.0,12002.3,-1.00,0.00
173.748,0.98,1.00,0,0,0.00,1.00,12002.0,12003.0,12038.5,12002.3,-1.00,0.00
173.779,0.98,1.00,0,0,0.00,1.00,12002.0,12002.9,12039.1,12002.3,-1.00,0.00
173.810,0.98,1.00,0,0,0.00,1.00,12002.0,12002.8,12039.3,12002.2,-1.00,0.00
173.842,0.99,1.00,0,0,0.00,1.00,12002.0,12002.6,12039.1,12002.2,-1.00,0.00
173.875,0.99,1.00,0,0,0.00,1.00,12002.0,12002.5,12038.3,12002.1,-1.00,0.00
173.908,0.99,1.00,0,0,0.00,1.00,12002.0,12002.4,12036.3,12002.1,-1.00,0.00
173.940,0.99,1.00,0,0,0.00,1.00,12002.0,12002.4,12032.2,12002.1,-1.00,0.00
173.972,0.99,1.00,0,1,0.00,1.00,12002.2,12002.5,12025.8,12002.0,-1.00,0.00
174.004,0.99,1.00,0,1,0.26,1.00,12013.6,12002.6,12007.5,12002.3,-1.00,0.00
174.039,1.00,1.00,1,1,0.46,1.00,12018.0,12002.6,12003.5,12002.4,-1.00,0.00
174.072,1.00,1.00,1,1,0.61,1.00,12018.2,12002.6,12007.0,12002.5,-1.00,0.00
174.104,1.00,1.00,1,1,0.71,1.00,12016.6,12002.6,12010.0,12002.6,-1.00,0.00
174.136,1.00,1.00,1,1,0.78,1.00,12014.5,12002.6,12011.3,12002.6,-1.00,0.00
174.168,0.11,1.00,1,1,0.84,1.00,12020.6,12012.0,12011.3,12002.6,-1.00,0.00
174.202,0.01,1.00,1,1,0.88,1.00,12024.1,12017.3,11995.7,12028.5,-1.00,0.00
174.234,0.00,1.00,1,0,0.91,1.00,12026.0,12010.4,11993.1,12031.8,-1.00,0.00
174.266,0.00,1.00,1,0,0.93,0.75,12026.9,12006.9,11996.1,12029.7,-1.00,0.00
174.298,0.00,1.00,1,0,0.95,0.55,12027.4,12005.0,12003.4,12026.3,-1.00,0.00
174.331,0.00,1.00,1,0,0.96,0.41,12027.7,12004.0,12009.7,12025.6,-1.00,0.00
174.363,0.00,1.00,1,0,0.97,0.30,12027.8,12003.5,12012.5,12027.1,-1.00,0.00
174.395,0.00,1.00,1,0,0.98,0.23,12027.9,12003.3,12014.1,12028.7,-1.00,0.00
174.427,0.00,1.00,1,0,0.99,0.17,12028.0,12003.1,12013.1,12032.3,-1.00,0.00
174.460,0.00,1.00,1,0,0.99,0.12,12028.0,12003.1,12010.7,12036.4,-1.00,0.00
174.492,0.00,1.00,1,0,0.99,0.09,12028.0,12003.0,12007.3,12040.2,-1.00,0.00
174.526,0.00,1.00,1,0,0.99,0.07,12028.0,12003.0,12004.2,12042.3,-1.00,0.00
174.557,0.00,1.00,1,0,1.00,0.05,12028.0,12003.0,12002.3,12041.6,-1.00,0.00
174.588,0.00,1.00,1,0,1.00,0.04,12028.0,12003.0,12001.8,12037.7,-1.00,0.00
174.620,0.00,1.00,1,0,1.00,0.03,12028.0,12003.0,12002.1,12031.8,-1.00,0.00
174.651,0.00,1.00,1,0,1.00,0.02,12028.0,12003.0,12003.6,12027.0,-1.00,0.00
174.682,0.00,1.00,1,0,1.00,0.02,12028.0,12003.0,12006.0,12023.7,-1.00,0.00
174.714,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12008.3,12022.3,-1.00,0.00
174.746,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12009.7,12022.3,-1.00,0.00
174.777,0.00,1.00,1,0,1.00,0.01,12028.0,12003.0,12010.3,12022.4,-1.00,0.00
174.809,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12008.6,12023.3,-1.00,0.00
174.843,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,12004.1,12026.1,-1.00,0.00
174.874,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11998.9,12030.5,-1.00,0.00
174.905,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11995.5,12035.6,-1.00,0.00
174.937,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11994.8,12040.4,-1.00,0.00
174.969,0.00,1.00,1,0,1.00,0.00,12028.0,12003.0,11996.1,12043.5,-1.00,0.00
174.999,0.15,1.00,1,0,1.00,0.00,12027.7,12003.0,11997.6,12045.2,-1.00,0.00
175.030,0.28,1.00,1,0,1.00,0.00,12026.9,12003.0,11990.9,12041.1,-1.00,0.00
175.062,0.40,1.00,1,0,1.00,0.00,12025.6,12003.0,11986.2,12037.5,-1.00,0.00
