time,alpha,bF,bR,walkMode,sideRotW,palmDotR,palmDotL,fingDotR
69.801,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
69.833,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
69.866,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
69.899,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
69.932,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
69.962,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
69.995,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.025,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.056,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.087,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.118,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.151,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.182,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.214,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.244,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.275,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.306,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.356,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.391,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.427,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.458,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.489,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.520,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.552,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.583,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.615,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.645,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.676,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.706,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.737,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.768,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.798,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.838,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.869,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.900,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.931,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.961,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
70.992,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.024,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.054,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.085,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.116,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.148,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.179,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.210,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.242,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.273,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.304,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.335,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.365,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.397,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.427,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.458,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.489,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.521,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.551,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.582,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.613,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.644,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.675,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.706,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.738,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.769,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.800,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.830,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.862,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.894,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.925,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.955,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
71.986,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
72.017,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
72.048,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
72.080,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
72.110,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
72.141,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
72.172,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.203,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.234,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.265,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.296,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.330,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.361,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.393,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
72.424,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.454,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.486,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.517,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.547,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.578,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.611,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
72.641,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.672,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.703,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.735,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.766,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.796,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.827,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.857,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.889,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.920,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.950,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
72.980,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
73.011,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.042,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.073,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.104,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.135,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.166,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.201,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.232,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.264,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.298,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.329,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.360,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.391,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.422,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.453,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
73.485,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.517,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.546,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.577,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.608,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.640,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.670,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.701,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
73.732,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
73.762,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
73.792,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
73.824,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
73.854,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
73.886,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
73.916,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
73.946,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
73.977,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.009,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.040,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.070,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.101,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.132,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.163,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.193,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.224,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.254,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.286,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.318,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.350,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.382,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.412,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.443,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.476,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.506,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.537,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.568,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.600,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.630,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.660,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
74.692,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
74.723,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
74.755,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
74.786,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
74.817,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
74.848,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
74.880,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
74.910,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
74.942,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
74.972,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.003,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.034,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.064,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.100,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.130,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
75.161,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
75.192,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
75.222,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
75.253,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.285,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.316,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.346,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
75.378,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
75.409,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
75.439,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
75.470,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.502,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.533,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.563,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.595,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.626,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.657,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.688,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.719,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.750,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.780,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.811,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.842,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.875,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.906,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.940,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
75.972,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
76.002,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.033,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.065,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.096,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.127,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.158,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.189,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.221,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.253,1.00,0,0,3,-0.500,-0.87,-1.00,0.28
76.286,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.317,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.347,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.380,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.411,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.443,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.475,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.505,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.536,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.567,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.597,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.627,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
76.658,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
76.690,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
76.721,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.751,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.782,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.813,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.844,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.878,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.909,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
76.940,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
76.970,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.001,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.035,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.067,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.099,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.130,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.160,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.192,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.222,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.253,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.285,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.318,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.349,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.381,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.412,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.443,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.475,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.505,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.536,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.567,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.598,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.628,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.659,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.691,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.722,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.753,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.783,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.814,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.844,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.875,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.908,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.938,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.968,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
77.999,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.029,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.059,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.090,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.121,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.151,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.181,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.211,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.242,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.274,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.304,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.336,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.366,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.398,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.430,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.461,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.492,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.522,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.553,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.583,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.613,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.644,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.675,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.706,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.736,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.767,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.797,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.830,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.861,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.893,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.923,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.954,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
78.984,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
79.015,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
79.046,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
79.078,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
79.109,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
79.139,1.00,0,0,3,-0.500,-0.89,-1.00,0.25
79.170,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.201,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.231,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.261,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.292,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.323,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.353,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.386,1.00,0,0,3,-0.500,-0.89,-1.00,0.26
79.417,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.448,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.480,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.512,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.543,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.574,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.604,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.634,1.00,0,0,3,-0.500,-0.88,-1.00,0.26
79.665,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.695,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.726,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.758,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.788,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.819,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.851,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.883,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.913,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.944,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
79.975,1.00,0,0,3,-0.500,-0.88,-1.00,0.27
80.006,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.040,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.073,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.104,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.135,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.166,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.197,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.228,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.258,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.288,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.319,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.349,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.380,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.411,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.442,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.473,1.00,0,0,3,-0.500,-0.89,-1.00,0.27
80.503,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.534,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.565,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.596,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.628,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.659,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.690,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.720,1.00,0,0,3,-0.500,-0.89,-1.00,0.28
80.753,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
80.784,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
80.816,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
80.846,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
80.878,1.00,0,0,3,-0.500,-0.88,-1.00,0.28
80.909,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
80.940,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
80.970,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.002,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.033,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.064,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.094,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.126,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.157,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.187,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.219,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.250,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.281,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.313,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.344,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.375,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.406,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.437,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.468,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.499,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.530,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.561,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.592,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.623,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.655,1.00,0,0,3,-0.500,-0.88,-1.00,0.29
81.686,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
81.716,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
81.746,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
81.777,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
81.808,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
81.838,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
81.869,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
81.900,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
81.931,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
81.961,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
81.992,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.022,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.052,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.084,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.115,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.145,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
82.176,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
82.207,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
82.237,1.00,0,0,3,-0.500,-0.87,-1.00,0.32
82.268,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.300,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.331,1.00,0,0,3,-0.500,-0.87,-1.00,0.31
82.362,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
82.394,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
82.425,1.00,0,0,3,-0.500,-0.87,-1.00,0.30
82.456,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.488,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.519,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.550,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.580,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.611,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.642,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.673,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.703,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.734,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.768,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.798,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.829,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.859,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.891,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.922,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
82.952,1.00,0,0,3,-0.500,-0.87,-1.00,0.29
